dt,block_number,controller_debt
"June 27, 2025, 8:00 PM","22,798,018","109,595,387.64"
"June 28, 2025, 12:00 AM","22,799,211","109,744,085.49"
"June 28, 2025, 4:00 AM","22,800,406","109,746,619.01"
"June 28, 2025, 8:00 AM","22,801,601","109,750,015.83"
"June 28, 2025, 12:00 PM","22,802,798","109,770,412.72"
"June 28, 2025, 4:00 PM","22,803,991","109,793,900.9"
"June 28, 2025, 8:00 PM","22,805,180","109,797,301.68"
"June 29, 2025, 12:00 AM","22,806,372","109,769,787.42"
"June 29, 2025, 4:00 AM","22,807,564","109,780,493.89"
"June 29, 2025, 8:00 AM","22,808,749","109,783,904.34"
"June 29, 2025, 12:00 PM","22,809,945","109,998,310.05"
"June 29, 2025, 4:00 PM","22,811,138","110,202,126.29"
"June 29, 2025, 8:00 PM","22,812,327","110,264,517.01"
"June 30, 2025, 12:00 AM","22,813,512","110,730,787.29"
"June 30, 2025, 4:00 AM","22,814,705","110,841,635.54"
"June 30, 2025, 8:00 AM","22,815,897","110,844,980.56"
"June 30, 2025, 12:00 PM","22,817,093","110,872,778.1"
"June 30, 2025, 4:00 PM","22,818,290","110,926,129.75"
"June 30, 2025, 8:00 PM","22,819,483","110,939,050.27"
"July 1, 2025, 12:00 AM","22,820,674","110,898,418.09"
"July 1, 2025, 4:00 AM","22,821,867","110,901,785.85"
"July 1, 2025, 8:00 AM","22,823,056","110,524,309.94"
"July 1, 2025, 12:00 PM","22,824,251","111,533,187.76"
"July 1, 2025, 4:00 PM","22,825,442","111,499,631.02"
"July 1, 2025, 8:00 PM","22,826,632","111,518,105.84"
"July 2, 2025, 12:00 AM","22,827,824","111,437,200.5"
"July 2, 2025, 4:00 AM","22,829,015","111,440,573.22"
"July 2, 2025, 8:00 AM","22,830,207","111,444,255.98"
"July 2, 2025, 12:00 PM","22,831,397","111,444,190.71"
"July 2, 2025, 4:00 PM","22,832,590","111,447,567.49"
"July 2, 2025, 8:00 PM","22,833,783","111,567,775.09"
"July 3, 2025, 12:00 AM","22,834,980","111,621,138.6"
"July 3, 2025, 4:00 AM","22,836,173","111,623,101.14"
"July 3, 2025, 8:00 AM","22,837,370","111,828,746.52"
"July 3, 2025, 12:00 PM","22,838,561","112,023,187.33"
"July 3, 2025, 4:00 PM","22,839,748","112,293,444.53"
"July 3, 2025, 8:00 PM","22,840,941","112,402,856.99"
"July 4, 2025, 12:00 AM","22,842,132","112,065,775.69"
"July 4, 2025, 4:00 AM","22,843,325","111,995,426.48"
"July 4, 2025, 8:00 AM","22,844,520","112,000,205.3"
"July 4, 2025, 12:00 PM","22,845,714","111,985,955.74"
"July 4, 2025, 4:00 PM","22,846,905","111,294,523.58"
"July 4, 2025, 8:00 PM","22,848,103","111,049,578.2"
"July 5, 2025, 12:00 AM","22,849,298","111,063,774.81"
"July 5, 2025, 4:00 AM","22,850,490","111,065,661.8"
"July 5, 2025, 8:00 AM","22,851,687","111,001,494.36"
"July 5, 2025, 12:00 PM","22,852,878","111,006,186.95"
"July 5, 2025, 4:00 PM","22,854,068","111,113,613.16"
"July 5, 2025, 8:00 PM","22,855,258","109,088,107.43"
"July 6, 2025, 12:00 AM","22,856,445","108,787,181.18"
"July 6, 2025, 4:00 AM","22,857,641","108,686,253.44"
"July 6, 2025, 8:00 AM","22,858,831","108,690,788.46"
"July 6, 2025, 12:00 PM","22,860,022","108,715,326.48"
"July 6, 2025, 4:00 PM","22,861,213","108,719,738.06"
"July 6, 2025, 8:00 PM","22,862,407","108,826,509.82"
"July 7, 2025, 12:00 AM","22,863,597","108,858,391.59"
"July 7, 2025, 4:00 AM","22,864,791","108,971,917.96"
"July 7, 2025, 8:00 AM","22,865,986","108,974,297.28"
"July 7, 2025, 12:00 PM","22,867,178","109,404,627.53"
"July 7, 2025, 4:00 PM","22,868,370","109,409,196.62"
"July 7, 2025, 8:00 PM","22,869,564","109,373,012.92"
"July 8, 2025, 12:00 AM","22,870,754","109,377,574.79"
"July 8, 2025, 4:00 AM","22,871,943","109,384,640.98"
"July 8, 2025, 8:00 AM","22,873,133","109,303,964.73"
"July 8, 2025, 12:00 PM","22,874,328","109,271,486.33"
"July 8, 2025, 4:00 PM","22,875,524","109,308,559.11"
"July 8, 2025, 8:00 PM","22,876,716","107,584,799.03"
"July 9, 2025, 12:00 AM","22,877,913","107,776,375.69"
"July 9, 2025, 4:00 AM","22,879,105","107,740,697.82"
"July 9, 2025, 8:00 AM","22,880,296","107,671,003.61"
"July 9, 2025, 12:00 PM","22,881,489","107,674,286.17"
"July 9, 2025, 4:00 PM","22,882,679","108,221,821.74"
"July 9, 2025, 8:00 PM","22,883,872","108,244,733.67"
"July 10, 2025, 12:00 AM","22,885,057","108,040,903.01"
"July 10, 2025, 4:00 AM","22,886,253","108,199,751.83"
"July 10, 2025, 8:00 AM","22,887,445","108,257,740"
"July 10, 2025, 12:00 PM","22,888,642","108,261,088.51"
"July 10, 2025, 4:00 PM","22,889,834","108,305,396.77"
"July 10, 2025, 8:00 PM","22,891,024","108,517,872.79"
"July 11, 2025, 12:00 AM","22,892,222","109,251,364.33"
"July 11, 2025, 4:00 AM","22,893,411","109,228,097.86"
"July 11, 2025, 8:00 AM","22,894,601","108,538,923.6"
"July 11, 2025, 12:00 PM","22,895,798","107,915,239.92"
"July 11, 2025, 4:00 PM","22,896,985","107,731,760.43"
"July 11, 2025, 8:00 PM","22,898,176","107,826,726.44"
"July 12, 2025, 12:00 AM","22,899,371","107,824,427.22"
"July 12, 2025, 4:00 AM","22,900,558","107,819,009.94"
"July 12, 2025, 8:00 AM","22,901,752","107,934,596.21"
"July 12, 2025, 12:00 PM","22,902,946","108,022,444.74"
"July 12, 2025, 4:00 PM","22,904,141","108,045,659.21"
"July 12, 2025, 8:00 PM","22,905,338","108,750,476.14"
"July 13, 2025, 12:00 AM","22,906,534","106,908,979.86"
"July 13, 2025, 4:00 AM","22,907,729","106,910,055.56"
"July 13, 2025, 8:00 AM","22,908,925","106,913,028.8"
"July 13, 2025, 12:00 PM","22,910,118","107,016,202.97"
"July 13, 2025, 4:00 PM","22,911,308","107,764,200.52"
"July 13, 2025, 8:00 PM","22,912,504","107,750,316.23"
"July 14, 2025, 12:00 AM","22,913,695","109,196,541.51"
"July 14, 2025, 4:00 AM","22,914,889","109,308,927.04"
"July 14, 2025, 8:00 AM","22,916,084","110,001,831.84"
"July 14, 2025, 12:00 PM","22,917,277","110,009,873.67"
"July 14, 2025, 4:00 PM","22,918,467","110,193,558.99"
"July 14, 2025, 8:00 PM","22,919,660","110,200,896.94"
"July 15, 2025, 12:00 AM","22,920,859","110,355,590.3"
"July 15, 2025, 4:00 AM","22,922,053","111,322,244.53"
"July 15, 2025, 8:00 AM","22,923,247","111,389,305.93"
"July 15, 2025, 12:00 PM","22,924,442","111,371,308.17"
"July 15, 2025, 4:00 PM","22,925,635","110,564,384.65"
"July 15, 2025, 8:00 PM","22,926,832","110,744,906.11"
"July 16, 2025, 12:00 AM","22,928,028","111,290,150.86"
"July 16, 2025, 4:00 AM","22,929,220","111,344,035.26"
"July 16, 2025, 8:00 AM","22,930,414","111,726,016.83"
"July 16, 2025, 12:00 PM","22,931,612","113,019,837.83"
"July 16, 2025, 4:00 PM","22,932,804","112,678,947.4"
"July 16, 2025, 8:00 PM","22,934,001","114,295,395.74"
"July 17, 2025, 12:00 AM","22,935,193","112,431,574.66"
"July 17, 2025, 4:00 AM","22,936,390","112,621,936.13"
"July 17, 2025, 8:00 AM","22,937,585","112,063,118.82"
"July 17, 2025, 12:00 PM","22,938,781","112,128,622.1"
"July 17, 2025, 4:00 PM","22,939,978","113,195,589.98"
"July 17, 2025, 8:00 PM","22,941,176","113,928,627.14"
"July 18, 2025, 12:00 AM","22,942,367","115,573,507.74"
"July 18, 2025, 4:00 AM","22,943,558","113,941,803.47"
"July 18, 2025, 8:00 AM","22,944,750","114,098,002.61"
"July 18, 2025, 12:00 PM","22,945,944","114,100,626.51"
"July 18, 2025, 4:00 PM","22,947,140","114,114,469.83"
"July 18, 2025, 8:00 PM","22,948,338","114,780,555.08"
"July 19, 2025, 12:00 AM","22,949,537","114,622,273.84"
"July 19, 2025, 4:00 AM","22,950,728","114,668,793.62"
"July 19, 2025, 8:00 AM","22,951,915","114,532,296.81"
"July 19, 2025, 12:00 PM","22,953,106","114,538,175.87"
"July 19, 2025, 4:00 PM","22,954,293","114,530,768.81"
"July 19, 2025, 8:00 PM","22,955,489","114,496,209.72"
"July 20, 2025, 12:00 AM","22,956,685","114,287,849.8"
"July 20, 2025, 4:00 AM","22,957,882","114,589,742.12"
"July 20, 2025, 8:00 AM","22,959,071","114,604,419.12"
"July 20, 2025, 12:00 PM","22,960,266","114,799,784.14"
"July 20, 2025, 4:00 PM","22,961,458","115,845,226.11"
"July 20, 2025, 8:00 PM","22,962,653","116,054,055.28"
"July 21, 2025, 12:00 AM","22,963,844","115,845,416.99"
"July 21, 2025, 4:00 AM","22,965,037","116,309,117.44"
"July 21, 2025, 8:00 AM","22,966,233","116,256,667.76"
"July 21, 2025, 12:00 PM","22,967,428","116,403,461.31"
"July 21, 2025, 4:00 PM","22,968,619","116,516,101.26"
"July 21, 2025, 8:00 PM","22,969,812","116,019,538.95"
"July 22, 2025, 12:00 AM","22,971,003","116,068,689.75"
"July 22, 2025, 4:00 AM","22,972,198","116,054,512.67"
"July 22, 2025, 8:00 AM","22,973,393","115,182,138.57"
"July 22, 2025, 12:00 PM","22,974,578","114,480,512.47"
"July 22, 2025, 4:00 PM","22,975,770","115,535,579.2"
"July 22, 2025, 8:00 PM","22,976,959","115,557,200.21"
"July 23, 2025, 12:00 AM","22,978,150","115,759,743.1"
"July 23, 2025, 4:00 AM","22,979,344","115,883,288.79"
"July 23, 2025, 8:00 AM","22,980,542","115,776,984.73"
"July 23, 2025, 12:00 PM","22,981,732","116,008,211.5"
"July 23, 2025, 4:00 PM","22,982,917","115,464,038.37"
"July 23, 2025, 8:00 PM","22,984,108","115,457,601.4"
"July 24, 2025, 12:00 AM","22,985,303","116,012,686.95"
"July 24, 2025, 4:00 AM","22,986,489","115,938,314.38"
"July 24, 2025, 8:00 AM","22,987,687","116,047,087.83"
"July 24, 2025, 12:00 PM","22,988,874","116,132,109.99"
"July 24, 2025, 4:00 PM","22,990,066","116,140,684.46"
"July 24, 2025, 8:00 PM","22,991,258","116,160,607.83"
"July 25, 2025, 12:00 AM","22,992,451","116,366,336.77"
"July 25, 2025, 4:00 AM","22,993,643","116,427,220.96"
"July 25, 2025, 8:00 AM","22,994,832","116,550,814.26"
"July 25, 2025, 12:00 PM","22,996,022","116,619,762.69"
"July 25, 2025, 4:00 PM","22,997,211","116,784,944.69"
"July 25, 2025, 8:00 PM","22,998,400","116,806,706.9"
"July 26, 2025, 12:00 AM","22,999,595","116,860,910.48"
"July 26, 2025, 4:00 AM","23,000,788","116,873,448.1"
"July 26, 2025, 8:00 AM","23,001,985","116,852,176.54"
"July 26, 2025, 12:00 PM","23,003,182","116,868,841.28"
"July 26, 2025, 4:00 PM","23,004,372","116,883,264.57"
"July 26, 2025, 8:00 PM","23,005,565","116,433,386.22"
"July 27, 2025, 12:00 AM","23,006,758","116,981,726.51"
"July 27, 2025, 4:00 AM","23,007,952","116,935,720.3"
"July 27, 2025, 8:00 AM","23,009,143","115,160,740.47"
"July 27, 2025, 12:00 PM","23,010,340","115,166,722.07"
"July 27, 2025, 4:00 PM","23,011,535","115,687,505.63"
"July 27, 2025, 8:00 PM","23,012,734","116,203,502.38"
"July 28, 2025, 12:00 AM","23,013,927","117,465,927.22"
"July 28, 2025, 4:00 AM","23,015,119","117,462,410.33"
"July 28, 2025, 8:00 AM","23,016,314","117,666,335.1"
"July 28, 2025, 12:00 PM","23,017,503","117,877,751.11"
"July 28, 2025, 4:00 PM","23,018,694","118,098,209.67"
"July 28, 2025, 8:00 PM","23,019,883","117,828,768.48"
"July 29, 2025, 12:00 AM","23,021,076","117,832,314.1"
"July 29, 2025, 4:00 AM","23,022,266","117,835,859.72"
"July 29, 2025, 8:00 AM","23,023,462","117,939,405.7"
"July 29, 2025, 12:00 PM","23,024,656","117,948,185.1"
"July 29, 2025, 4:00 PM","23,025,842","117,966,666.58"
"July 29, 2025, 8:00 PM","23,027,037","117,946,887.62"
"July 30, 2025, 12:00 AM","23,028,227","115,954,720.54"
"July 30, 2025, 4:00 AM","23,029,416","115,967,516.04"
"July 30, 2025, 8:00 AM","23,030,609","115,852,996.12"
"July 30, 2025, 12:00 PM","23,031,800","115,223,426.11"
"July 30, 2025, 4:00 PM","23,032,993","115,248,523.86"
"July 30, 2025, 8:00 PM","23,034,184","115,415,117.65"
"July 31, 2025, 12:00 AM","23,035,373","115,562,100.43"
"July 31, 2025, 4:00 AM","23,036,567","115,565,700.62"
"July 31, 2025, 8:00 AM","23,037,757","115,569,326.01"
"July 31, 2025, 12:00 PM","23,038,945","115,602,281.02"
"July 31, 2025, 4:00 PM","23,040,138","116,020,971.62"
"July 31, 2025, 8:00 PM","23,041,324","115,757,121.98"
"August 1, 2025, 12:00 AM","23,042,514","114,855,659.95"
"August 1, 2025, 4:00 AM","23,043,705","114,885,558.85"
"August 1, 2025, 8:00 AM","23,044,900","114,885,147.35"
"August 1, 2025, 12:00 PM","23,046,091","114,571,330.79"
"August 1, 2025, 4:00 PM","23,047,285","114,623,745.89"
"August 1, 2025, 8:00 PM","23,048,480","115,463,055.81"
"August 2, 2025, 12:00 AM","23,049,662","115,517,233.74"
"August 2, 2025, 4:00 AM","23,050,851","115,527,890.08"
"August 2, 2025, 8:00 AM","23,052,039","115,555,410.08"
"August 2, 2025, 12:00 PM","23,053,233","115,514,811.8"
"August 2, 2025, 4:00 PM","23,054,427","113,968,622.99"
"August 2, 2025, 8:00 PM","23,055,622","113,819,385.35"
"August 3, 2025, 12:00 AM","23,056,813","113,823,223.11"
"August 3, 2025, 4:00 AM","23,058,007","113,831,566.85"
"August 3, 2025, 8:00 AM","23,059,202","113,909,797.27"
"August 3, 2025, 12:00 PM","23,060,398","114,006,593.09"
"August 3, 2025, 4:00 PM","23,061,591","114,016,006.58"
"August 3, 2025, 8:00 PM","23,062,786","114,024,195.12"
"August 4, 2025, 12:00 AM","23,063,981","114,063,761.23"
"August 4, 2025, 4:00 AM","23,065,174","114,071,130.82"
"August 4, 2025, 8:00 AM","23,066,367","114,063,944.88"
"August 4, 2025, 12:00 PM","23,067,560","114,068,345.96"
"August 4, 2025, 4:00 PM","23,068,755","114,237,645.52"
"August 4, 2025, 8:00 PM","23,069,948","116,129,996.37"
"August 5, 2025, 12:00 AM","23,071,146","116,137,293.22"
"August 5, 2025, 4:00 AM","23,072,337","115,439,759.51"
"August 5, 2025, 8:00 AM","23,073,528","115,692,226.87"
"August 5, 2025, 12:00 PM","23,074,723","115,803,689.11"
"August 5, 2025, 4:00 PM","23,075,917","115,642,303.78"
"August 5, 2025, 8:00 PM","23,077,113","115,650,706.83"
"August 6, 2025, 12:00 AM","23,078,307","115,989,424.21"
"August 6, 2025, 4:00 AM","23,079,500","116,091,889.62"
"August 6, 2025, 8:00 AM","23,080,692","116,094,359.37"
"August 6, 2025, 12:00 PM","23,081,886","116,097,377.7"
"August 6, 2025, 4:00 PM","23,083,083","116,342,807.68"
"August 6, 2025, 8:00 PM","23,084,273","117,354,001.87"
"August 7, 2025, 12:00 AM","23,085,466","118,363,973.52"
"August 7, 2025, 4:00 AM","23,086,655","118,337,664.2"
"August 7, 2025, 8:00 AM","23,087,849","118,340,311.72"
"August 7, 2025, 12:00 PM","23,089,044","118,327,455.68"
"August 7, 2025, 4:00 PM","23,090,234","123,075,568.51"
"August 7, 2025, 8:00 PM","23,091,426","121,012,582.28"
"August 8, 2025, 12:00 AM","23,092,620","120,958,320.49"
"August 8, 2025, 4:00 AM","23,093,816","120,961,671.34"
"August 8, 2025, 8:00 AM","23,095,011","120,986,973.56"
"August 8, 2025, 12:00 PM","23,096,205","120,923,369.57"
"August 8, 2025, 4:00 PM","23,097,392","120,925,644.52"
"August 8, 2025, 8:00 PM","23,098,584","121,252,917.02"
"August 9, 2025, 12:00 AM","23,099,778","121,333,387.63"
"August 9, 2025, 4:00 AM","23,100,973","121,227,123.55"
"August 9, 2025, 8:00 AM","23,102,164","121,180,069.3"
"August 9, 2025, 12:00 PM","23,103,357","120,299,279.1"
"August 9, 2025, 4:00 PM","23,104,555","120,426,112.67"
"August 9, 2025, 8:00 PM","23,105,752","120,689,594.6"
"August 10, 2025, 12:00 AM","23,106,940","120,683,238.02"
"August 10, 2025, 4:00 AM","23,108,133","120,695,741.36"
"August 10, 2025, 8:00 AM","23,109,327","120,755,490.74"
"August 10, 2025, 12:00 PM","23,110,515","120,664,424.04"
"August 10, 2025, 4:00 PM","23,111,705","120,756,653.18"
"August 10, 2025, 8:00 PM","23,112,901","121,813,690.64"
"August 11, 2025, 12:00 AM","23,114,097","121,771,280.54"
"August 11, 2025, 4:00 AM","23,115,285","121,830,581.27"
"August 11, 2025, 8:00 AM","23,116,473","121,889,498.6"
"August 11, 2025, 12:00 PM","23,117,668","120,408,063.35"
"August 11, 2025, 4:00 PM","23,118,861","121,409,478.9"
"August 11, 2025, 8:00 PM","23,120,054","121,466,539.78"
"August 12, 2025, 12:00 AM","23,121,241","121,468,857.65"
"August 12, 2025, 4:00 AM","23,122,438","120,739,091.32"
"August 12, 2025, 8:00 AM","23,123,632","120,838,369.04"
"August 12, 2025, 12:00 PM","23,124,825","121,159,060.4"
"August 12, 2025, 4:00 PM","23,126,018","121,226,273.98"
"August 12, 2025, 8:00 PM","23,127,211","120,316,136.78"
"August 13, 2025, 12:00 AM","23,128,406","120,119,242.05"
"August 13, 2025, 4:00 AM","23,129,600","120,273,359.25"
"August 13, 2025, 8:00 AM","23,130,794","120,218,233.97"
"August 13, 2025, 12:00 PM","23,131,989","119,388,903.62"
"August 13, 2025, 4:00 PM","23,133,182","122,358,023.59"
"August 13, 2025, 8:00 PM","23,134,380","122,154,893.87"
"August 14, 2025, 12:00 AM","23,135,571","122,222,775.29"
"August 14, 2025, 4:00 AM","23,136,768","121,607,508.83"
"August 14, 2025, 8:00 AM","23,137,957","121,092,461.47"
"August 14, 2025, 12:00 PM","23,139,145","120,957,627.73"
"August 14, 2025, 4:00 PM","23,140,332","121,059,527.31"
"August 14, 2025, 8:00 PM","23,141,525","120,743,730.62"
"August 15, 2025, 12:00 AM","23,142,717","120,825,749.66"
"August 15, 2025, 4:00 AM","23,143,908","120,843,825.98"
"August 15, 2025, 8:00 AM","23,145,099","121,230,765.45"
"August 15, 2025, 12:00 PM","23,146,295","121,224,637.34"
"August 15, 2025, 4:00 PM","23,147,491","119,702,030.17"
"August 15, 2025, 8:00 PM","23,148,686","119,698,723.98"
"August 16, 2025, 12:00 AM","23,149,884","119,720,266.24"
"August 16, 2025, 4:00 AM","23,151,074","119,603,557.35"
"August 16, 2025, 8:00 AM","23,152,265","119,615,986.66"
"August 16, 2025, 12:00 PM","23,153,459","119,613,534.32"
"August 16, 2025, 4:00 PM","23,154,656","119,588,938.38"
"August 16, 2025, 8:00 PM","23,155,851","119,593,256.7"
"August 17, 2025, 12:00 AM","23,157,047","119,576,565.13"
"August 17, 2025, 4:00 AM","23,158,244","119,610,008.3"
"August 17, 2025, 8:00 AM","23,159,442","119,754,353.87"
"August 17, 2025, 12:00 PM","23,160,640","119,861,447.78"
"August 17, 2025, 4:00 PM","23,161,830","119,838,454.66"
"August 17, 2025, 8:00 PM","23,163,026","118,238,697.39"
"August 18, 2025, 12:00 AM","23,164,222","117,263,222.08"
"August 18, 2025, 4:00 AM","23,165,416","117,189,928.86"
"August 18, 2025, 8:00 AM","23,166,612","117,222,733.08"
"August 18, 2025, 12:00 PM","23,167,806","117,191,522.1"
"August 18, 2025, 4:00 PM","23,168,996","117,161,010.75"
"August 18, 2025, 8:00 PM","23,170,192","117,173,838.6"
"August 19, 2025, 12:00 AM","23,171,391","117,181,407.76"
"August 19, 2025, 4:00 AM","23,172,587","117,185,339.68"
"August 19, 2025, 8:00 AM","23,173,784","117,051,212.05"
"August 19, 2025, 12:00 PM","23,174,978","116,797,586.43"
"August 19, 2025, 4:00 PM","23,176,174","116,696,573.13"
"August 19, 2025, 8:00 PM","23,177,368","117,000,237.75"
"August 20, 2025, 12:00 AM","23,178,567","117,000,564.01"
"August 20, 2025, 4:00 AM","23,179,760","117,162,449.15"
"August 20, 2025, 8:00 AM","23,180,955","116,923,333.78"
"August 20, 2025, 12:00 PM","23,182,151","116,899,718.82"
"August 20, 2025, 4:00 PM","23,183,344","116,556,551.61"
"August 20, 2025, 8:00 PM","23,184,540","116,798,863.22"
"August 21, 2025, 12:00 AM","23,185,736","116,861,767.87"
"August 21, 2025, 4:00 AM","23,186,930","116,866,236.28"
"August 21, 2025, 8:00 AM","23,188,124","116,870,906.46"
"August 21, 2025, 12:00 PM","23,189,316","116,909,072.96"
"August 21, 2025, 4:00 PM","23,190,513","116,942,757.34"
"August 21, 2025, 8:00 PM","23,191,700","117,136,396.63"
"August 22, 2025, 12:00 AM","23,192,893","117,092,530.57"
"August 22, 2025, 4:00 AM","23,194,085","117,095,639.33"
"August 22, 2025, 8:00 AM","23,195,279","117,099,511.53"
"August 22, 2025, 12:00 PM","23,196,476","117,123,268.07"
"August 22, 2025, 4:00 PM","23,197,674","117,012,280.72"
"August 22, 2025, 8:00 PM","23,198,866","116,885,504.62"
"August 23, 2025, 12:00 AM","23,200,064","116,862,241.67"
"August 23, 2025, 4:00 AM","23,201,259","116,865,721.73"
"August 23, 2025, 8:00 AM","23,202,452","116,735,414.42"
"August 23, 2025, 12:00 PM","23,203,647","116,677,125"
"August 23, 2025, 4:00 PM","23,204,839","116,680,761.84"
"August 23, 2025, 8:00 PM","23,206,031","116,922,998"
"August 24, 2025, 12:00 AM","23,207,222","116,909,137.89"
"August 24, 2025, 4:00 AM","23,208,420","116,913,066.97"
"August 24, 2025, 8:00 AM","23,209,613","116,916,719.77"
"August 24, 2025, 12:00 PM","23,210,809","116,880,957.7"
"August 24, 2025, 4:00 PM","23,212,002","116,790,845.77"
"August 24, 2025, 8:00 PM","23,213,201","116,769,978.39"
"August 25, 2025, 12:00 AM","23,214,396","116,777,310.36"
"August 25, 2025, 4:00 AM","23,215,587","116,784,972.14"
"August 25, 2025, 8:00 AM","23,216,786","116,668,636.46"
"August 25, 2025, 12:00 PM","23,217,982","116,747,498.01"
"August 25, 2025, 4:00 PM","23,219,176","116,723,603.91"
"August 25, 2025, 8:00 PM","23,220,372","116,545,354.36"
"August 26, 2025, 12:00 AM","23,221,564","116,485,390.5"
"August 26, 2025, 4:00 AM","23,222,760","116,610,338.89"
"August 26, 2025, 8:00 AM","23,223,952","116,001,778.54"
"August 26, 2025, 12:00 PM","23,225,149","115,999,900.93"
"August 26, 2025, 4:00 PM","23,226,342","115,939,136.22"
"August 26, 2025, 8:00 PM","23,227,535","116,488,997.71"
"August 27, 2025, 12:00 AM","23,228,731","116,493,657.95"
"August 27, 2025, 4:00 AM","23,229,931","116,404,773.25"
"August 27, 2025, 8:00 AM","23,231,124","116,409,591.41"
"August 27, 2025, 12:00 PM","23,232,317","116,376,110.71"
"August 27, 2025, 4:00 PM","23,233,509","116,353,828.4"
"August 27, 2025, 8:00 PM","23,234,703","116,381,479.02"
"August 28, 2025, 12:00 AM","23,235,896","115,987,321.03"
"August 28, 2025, 4:00 AM","23,237,089","115,994,587.84"
"August 28, 2025, 8:00 AM","23,238,282","115,523,707.5"
"August 28, 2025, 12:00 PM","23,239,474","115,529,097.89"
"August 28, 2025, 4:00 PM","23,240,670","115,510,815.65"
"August 28, 2025, 8:00 PM","23,241,861","115,400,434.03"
"August 29, 2025, 12:00 AM","23,243,056","115,406,904.3"
"August 29, 2025, 4:00 AM","23,244,253","115,084,517.51"
"August 29, 2025, 8:00 AM","23,245,448","115,087,804.87"
"August 29, 2025, 12:00 PM","23,246,642","113,792,268.93"
"August 29, 2025, 4:00 PM","23,247,836","113,902,977.37"
