dt,block_number,keeper_debt
"May 5, 2025, 8:55 PM","22,420,052","43,879,824.76"
"May 5, 2025, 8:55 PM","22,420,053","43,918,524.39"
"May 5, 2025, 9:02 PM","22,420,085","43,950,411.74"
"May 5, 2025, 9:02 PM","22,420,086","44,029,167.65"
"May 5, 2025, 10:33 PM","22,420,535","44,444,976.65"
"May 5, 2025, 10:41 PM","22,420,574","44,793,964.83"
"May 5, 2025, 11:39 PM","22,420,863","45,163,282.76"
"May 5, 2025, 11:48 PM","22,420,911","45,519,536.96"
"May 5, 2025, 11:53 PM","22,420,935","45,902,995.89"
"May 6, 2025, 1:21 AM","22,421,366","46,256,384.38"
"May 6, 2025, 1:21 AM","22,421,367","46,336,663.62"
"May 6, 2025, 4:58 AM","22,422,433","46,360,792.3"
"May 6, 2025, 4:58 AM","22,422,434","46,416,867.2"
"May 6, 2025, 6:28 AM","22,422,885","46,809,687.28"
"May 6, 2025, 6:28 AM","22,422,886","46,895,666.98"
"May 6, 2025, 10:22 AM","22,424,043","47,304,769.5"
"May 6, 2025, 10:23 AM","22,424,045","47,390,869.34"
"May 6, 2025, 11:44 AM","22,424,450","47,805,580.33"
"May 6, 2025, 11:44 AM","22,424,451","47,889,700.12"
"May 6, 2025, 2:44 PM","22,425,342","48,376,355.62"
"May 6, 2025, 2:45 PM","22,425,343","48,471,487.39"
"May 6, 2025, 3:33 PM","22,425,582","49,011,860.56"
"May 6, 2025, 3:34 PM","22,425,588","49,113,499.5"
"May 6, 2025, 3:59 PM","22,425,715","49,662,721.26"
"May 6, 2025, 4:00 PM","22,425,716","50,102,098.67"
"May 6, 2025, 4:00 PM","22,425,717","50,278,763.69"
"May 6, 2025, 4:12 PM","22,425,777","50,844,686.37"
"May 6, 2025, 4:15 PM","22,425,792","51,377,428.37"
"May 6, 2025, 4:15 PM","22,425,793","51,803,621.97"
"May 6, 2025, 4:19 PM","22,425,813","51,995,370.74"
"May 6, 2025, 4:53 PM","22,425,981","52,582,155.9"
"May 6, 2025, 5:20 PM","22,426,115","53,055,324.26"
"May 6, 2025, 6:32 PM","22,426,477","53,242,573.95"
"May 7, 2025, 4:41 AM","22,429,485","53,815,665.91"
"May 7, 2025, 4:42 AM","22,429,486","53,941,488.91"
"May 7, 2025, 5:54 AM","22,429,842","54,464,445.27"
"May 7, 2025, 5:54 AM","22,429,843","54,541,357.65"
"May 7, 2025, 6:52 AM","22,430,129","55,037,824.97"
"May 7, 2025, 6:57 AM","22,430,155","55,109,421.79"
"May 7, 2025, 8:46 AM","22,430,694","55,646,097.54"
"May 7, 2025, 12:15 PM","22,431,700","56,559,887.39"
"May 7, 2025, 12:16 PM","22,431,702","57,290,919.27"
"May 9, 2025, 6:32 AM","22,444,158","56,073,526.31"
"May 9, 2025, 6:33 AM","22,444,160","55,099,611.95"
"May 9, 2025, 6:53 AM","22,444,259","54,156,645.43"
"May 9, 2025, 3:06 PM","22,446,684","52,985,942.36"
"May 9, 2025, 4:32 PM","22,447,103","51,979,790.9"
"May 9, 2025, 10:32 PM","22,448,869","51,272,514.02"
"May 10, 2025, 2:51 AM","22,450,145","50,615,748.62"
"May 10, 2025, 2:42 PM","22,453,656","50,586,134.9"
"May 10, 2025, 9:29 PM","22,455,660","49,878,674.24"
"May 11, 2025, 3:22 AM","22,457,397","49,183,043.13"
"May 11, 2025, 9:36 AM","22,459,247","48,336,383.6"
"May 11, 2025, 9:37 AM","22,459,248","47,659,055.97"
"May 11, 2025, 10:36 AM","22,459,541","46,829,376.5"
"May 11, 2025, 2:12 PM","22,460,611","45,859,764.73"
"May 11, 2025, 2:29 PM","22,460,694","45,084,075.32"
"May 11, 2025, 3:09 PM","22,460,895","44,373,212.39"
"May 11, 2025, 6:06 PM","22,461,769","43,724,993.06"
"May 11, 2025, 6:36 PM","22,461,916","43,106,002.12"
"May 11, 2025, 7:40 PM","22,462,230","41,825,789.5"
"May 11, 2025, 7:40 PM","22,462,232","40,801,619.41"
"May 11, 2025, 7:41 PM","22,462,234","39,982,283.33"
"May 11, 2025, 7:41 PM","22,462,236","39,326,814.47"
"May 11, 2025, 8:31 PM","22,462,479","38,707,073.55"
"May 11, 2025, 9:29 PM","22,462,766","38,208,029.34"
"May 11, 2025, 11:02 PM","22,463,227","38,135,018.78"
"May 12, 2025, 1:30 AM","22,463,953","38,135,018.78"
"May 12, 2025, 1:30 AM","22,463,953","38,135,018.78"
"May 12, 2025, 1:30 AM","22,463,953","38,135,018.78"
"May 12, 2025, 7:36 PM","22,469,309","38,135,018.78"
"May 12, 2025, 7:36 PM","22,469,309","38,135,018.78"
"May 12, 2025, 11:47 PM","22,470,548","38,194,511.27"
"May 16, 2025, 10:32 PM","22,498,616","37,235,241.67"
"May 17, 2025, 2:51 AM","22,499,899","36,367,451.83"
"May 17, 2025, 4:36 AM","22,500,421","35,582,129.05"
"May 17, 2025, 5:20 AM","22,500,638","34,750,944.14"
"May 17, 2025, 7:23 AM","22,501,245","33,985,333.2"
"May 17, 2025, 9:28 AM","22,501,864","32,855,063.53"
"May 17, 2025, 9:28 AM","22,501,866","31,874,633.53"
"May 17, 2025, 9:29 AM","22,501,869","31,053,094.52"
"May 17, 2025, 11:54 AM","22,502,589","30,325,691.71"
"May 17, 2025, 12:11 PM","22,502,672","29,579,623.45"
"May 17, 2025, 1:48 PM","22,503,154","28,458,619.3"
"May 17, 2025, 1:49 PM","22,503,156","27,561,250.31"
"May 17, 2025, 1:49 PM","22,503,158","26,843,355.11"
"May 17, 2025, 3:04 PM","22,503,529","26,149,588.07"
"May 18, 2025, 3:42 AM","22,507,280","25,414,566.41"
"May 18, 2025, 6:01 AM","22,507,966","24,694,302.32"
"May 18, 2025, 11:49 AM","22,509,683","24,055,295.75"
"May 19, 2025, 1:02 AM","22,513,611","24,055,295.75"
"May 19, 2025, 1:02 AM","22,513,611","24,055,295.75"
"May 19, 2025, 1:57 AM","22,513,883","23,430,329.17"
"May 19, 2025, 3:03 PM","22,517,778","22,493,704.51"
"May 19, 2025, 3:03 PM","22,517,780","21,744,404.78"
"May 19, 2025, 4:41 PM","22,518,260","21,744,404.78"
"May 19, 2025, 4:41 PM","22,518,260","21,744,404.78"
"May 19, 2025, 6:56 PM","22,518,925","21,102,642.58"
"May 20, 2025, 2:47 AM","22,521,260","20,193,013.18"
"May 20, 2025, 2:47 AM","22,521,262","19,465,309.65"
"May 20, 2025, 5:13 PM","22,525,537","19,462,374.99"
"May 20, 2025, 5:24 PM","22,525,593","19,460,027.26"
"May 20, 2025, 11:28 PM","22,527,402","18,892,894.44"
"May 21, 2025, 11:12 PM","22,534,459","18,314,723.14"
"May 21, 2025, 11:52 PM","22,534,658","17,678,554.28"
"May 22, 2025, 2:45 AM","22,535,519","17,089,456.01"
"May 22, 2025, 3:29 AM","22,535,734","16,526,585.33"
"May 22, 2025, 5:00 AM","22,536,189","17,432,437.8"
"May 22, 2025, 5:00 AM","22,536,191","18,157,119.77"
"May 22, 2025, 6:39 AM","22,536,679","17,483,142.11"
"May 25, 2025, 3:38 AM","22,557,212","16,966,137.01"
"May 25, 2025, 3:46 AM","22,557,251","16,439,755.6"
"May 25, 2025, 8:50 AM","22,558,755","15,901,224.45"
"May 25, 2025, 12:40 PM","22,559,895","15,379,622.14"
"May 25, 2025, 12:54 PM","22,559,966","14,872,703.82"
"May 26, 2025, 2:35 AM","22,564,030","14,872,703.82"
"May 26, 2025, 2:35 AM","22,564,030","14,872,703.82"
"May 26, 2025, 9:30 PM","22,569,657","14,872,703.82"
"May 28, 2025, 11:44 AM","22,581,045","14,871,938.82"
"May 28, 2025, 11:44 AM","22,581,045","14,871,326.82"
"May 28, 2025, 11:44 AM","22,581,045","14,870,837.22"
"May 28, 2025, 11:44 AM","22,581,045","14,870,445.54"
"May 28, 2025, 11:44 AM","22,581,045","14,870,132.2"
"May 28, 2025, 11:44 AM","22,581,045","14,869,881.52"
"May 28, 2025, 11:44 AM","22,581,045","14,869,680.98"
"May 28, 2025, 11:44 AM","22,581,045","14,869,520.55"
"May 28, 2025, 11:44 AM","22,581,045","14,869,392.21"
"May 28, 2025, 11:44 AM","22,581,045","14,869,289.53"
"May 28, 2025, 11:44 AM","22,581,045","14,869,211.56"
"May 28, 2025, 11:44 AM","22,581,045","14,826,745.66"
"May 28, 2025, 11:44 AM","22,581,045","14,792,772.95"
"May 28, 2025, 11:44 AM","22,581,045","14,765,594.77"
"May 28, 2025, 11:44 AM","22,581,045","14,743,852.23"
"May 28, 2025, 11:44 AM","22,581,045","14,726,458.2"
"May 28, 2025, 11:44 AM","22,581,045","14,712,542.98"
"May 28, 2025, 11:44 AM","22,581,045","14,701,410.8"
"May 28, 2025, 11:44 AM","22,581,045","14,692,505.05"
"May 28, 2025, 11:44 AM","22,581,045","14,685,380.45"
"May 28, 2025, 11:44 AM","22,581,045","14,679,680.77"
"May 28, 2025, 11:44 AM","22,581,045","14,675,121.03"
"May 28, 2025, 11:44 AM","22,581,045","14,671,473.24"
"May 28, 2025, 11:44 AM","22,581,045","14,668,555"
"May 28, 2025, 11:44 AM","22,581,045","14,666,220.41"
"May 28, 2025, 11:44 AM","22,581,045","14,664,352.74"
"May 28, 2025, 11:44 AM","22,581,045","14,662,858.6"
"May 28, 2025, 11:44 AM","22,581,045","14,661,663.29"
"May 28, 2025, 11:44 AM","22,581,045","14,660,707.04"
"May 29, 2025, 2:23 PM","22,588,974","13,886,355.29"
"May 29, 2025, 3:38 PM","22,589,344","13,245,603.55"
"May 29, 2025, 5:29 PM","22,589,899","12,640,960.89"
"May 29, 2025, 8:23 PM","22,590,761","11,994,945.05"
"May 29, 2025, 9:28 PM","22,591,084","11,433,153.89"
"May 30, 2025, 2:24 AM","22,592,555","11,400,187.84"
"June 1, 2025, 10:45 PM","22,612,914","11,400,187.84"
"June 2, 2025, 5:30 AM","22,614,928","11,400,187.84"
"June 2, 2025, 5:30 AM","22,614,928","11,400,187.84"
"June 2, 2025, 1:10 PM","22,617,196","12,203,746.54"
"June 2, 2025, 1:18 PM","22,617,239","12,846,591.43"
"June 2, 2025, 1:26 PM","22,617,277","13,613,889.77"
"June 2, 2025, 6:16 PM","22,618,713","14,330,345.91"
"June 2, 2025, 11:54 PM","22,620,385","14,330,345.91"
"June 2, 2025, 11:54 PM","22,620,385","14,330,345.91"
"June 3, 2025, 3:37 AM","22,621,494","14,868,705.96"
"June 3, 2025, 4:21 PM","22,625,285","15,544,277.51"
"June 3, 2025, 8:00 PM","22,626,372","16,219,344.62"
"June 3, 2025, 8:38 PM","22,626,562","17,147,331.56"
"June 3, 2025, 8:39 PM","22,626,571","17,889,721.12"
"June 3, 2025, 9:30 PM","22,626,823","18,794,176.19"
"June 3, 2025, 9:49 PM","22,626,916","19,517,789.21"
"June 3, 2025, 10:42 PM","22,627,178","20,164,070.7"
"June 4, 2025, 4:46 AM","22,628,985","20,825,875.76"
"June 4, 2025, 4:50 AM","22,629,006","21,520,618.77"
"June 4, 2025, 6:34 PM","22,633,092","22,280,223.91"
"June 4, 2025, 10:10 PM","22,634,161","23,049,688.71"
"June 4, 2025, 10:43 PM","22,634,321","23,919,796.9"
"June 4, 2025, 11:01 PM","22,634,412","24,615,883.45"
"June 5, 2025, 3:33 AM","22,635,767","25,513,382.05"
"June 5, 2025, 3:34 AM","22,635,770","26,231,380.94"
"June 8, 2025, 9:25 PM","22,662,537","25,624,143.07"
"June 9, 2025, 1:36 AM","22,663,784","25,624,143.07"
"June 9, 2025, 1:36 AM","22,663,784","25,624,143.07"
"June 9, 2025, 7:42 AM","22,665,603","25,040,530.46"
"June 9, 2025, 12:14 PM","22,666,952","24,220,695.85"
"June 9, 2025, 12:23 PM","22,667,000","23,429,693.48"
"June 9, 2025, 12:35 PM","22,667,059","22,640,095.42"
"June 9, 2025, 12:37 PM","22,667,068","21,852,498.6"
"June 9, 2025, 4:16 PM","22,668,152","21,126,158.52"
"June 9, 2025, 4:53 PM","22,668,338","20,568,251.54"
"June 9, 2025, 6:17 PM","22,668,749","20,568,251.54"
"June 9, 2025, 6:17 PM","22,668,749","20,568,251.54"
"June 9, 2025, 7:29 PM","22,669,107","19,961,929.57"
"June 9, 2025, 9:22 PM","22,669,673","19,403,572.02"
"June 10, 2025, 2:53 AM","22,671,313","18,938,800"
"June 10, 2025, 3:24 AM","22,671,463","18,324,774.98"
"June 10, 2025, 3:26 AM","22,671,473","17,650,528.32"
"June 10, 2025, 4:25 AM","22,671,767","16,930,470.63"
"June 10, 2025, 4:26 AM","22,671,769","16,354,424.47"
"June 10, 2025, 5:30 AM","22,672,085","15,840,933.9"
"June 10, 2025, 6:18 AM","22,672,325","15,344,656.96"
"June 10, 2025, 7:40 AM","22,672,732","14,823,330.97"
"June 10, 2025, 9:59 PM","22,677,005","14,143,527.99"
"June 11, 2025, 7:39 AM","22,679,885","13,875,669.36"
"June 11, 2025, 7:40 AM","22,679,891","13,615,277.54"
"June 11, 2025, 7:41 AM","22,679,896","11,963,081.71"
"June 11, 2025, 7:41 AM","22,679,896","11,281,200.01"
"June 11, 2025, 7:42 AM","22,679,898","10,212,285.79"
"June 11, 2025, 7:42 AM","22,679,898","9,620,658.66"
"June 11, 2025, 7:42 AM","22,679,899","9,147,356.95"
"June 11, 2025, 7:42 AM","22,679,901","8,768,715.59"
"June 11, 2025, 7:43 AM","22,679,903","8,465,802.49"
"June 11, 2025, 7:43 AM","22,679,905","8,223,472.02"
"June 11, 2025, 7:45 AM","22,679,913","7,863,477.81"
"June 11, 2025, 7:45 AM","22,679,915","7,575,482.44"
"June 11, 2025, 7:46 AM","22,679,917","7,345,086.14"
"June 11, 2025, 7:51 AM","22,679,942","7,140,120.27"
"June 11, 2025, 8:01 AM","22,679,994","6,872,519.65"
"June 11, 2025, 8:01 AM","22,679,996","6,658,439.14"
"June 12, 2025, 9:37 AM","22,687,639","6,434,186.02"
"June 12, 2025, 9:38 AM","22,687,641","6,254,783.53"
"June 12, 2025, 6:38 PM","22,690,322","6,074,968.86"
"June 14, 2025, 3:59 AM","22,700,260","7,016,758.11"
"June 14, 2025, 3:59 AM","22,700,262","7,770,189.5"
"June 14, 2025, 3:59 AM","22,700,264","8,372,934.62"
"June 14, 2025, 4:00 AM","22,700,266","8,855,130.71"
"June 14, 2025, 5:42 AM","22,700,775","9,342,184.85"
"June 14, 2025, 12:51 PM","22,702,910","9,838,058.12"
"June 14, 2025, 1:46 PM","22,703,183","10,360,150.59"
"June 14, 2025, 6:17 PM","22,704,532","10,969,086.21"
"June 14, 2025, 11:48 PM","22,706,178","11,510,881.01"
"June 16, 2025, 2:10 AM","22,714,014","11,510,881.01"
"June 16, 2025, 2:10 AM","22,714,014","11,510,881.01"
"June 16, 2025, 9:55 PM","22,719,896","11,510,881.01"
"June 16, 2025, 9:55 PM","22,719,896","11,510,881.01"
"June 17, 2025, 10:48 PM","22,727,300","11,066,429.78"
"June 18, 2025, 2:54 AM","22,728,518","10,619,896.6"
"June 18, 2025, 7:53 AM","22,730,002","10,118,059.87"
"June 19, 2025, 5:16 AM","22,736,381","10,615,131.1"
"June 19, 2025, 6:22 AM","22,736,709","11,101,227.65"
"June 20, 2025, 1:43 AM","22,742,483","11,569,531.8"
"June 20, 2025, 11:45 PM","22,749,046","12,048,994.51"
"June 21, 2025, 2:23 PM","22,753,408","12,670,169.49"
"June 21, 2025, 2:23 PM","22,753,410","13,167,109.8"
"June 21, 2025, 5:47 PM","22,754,419","13,888,762.91"
"June 21, 2025, 5:47 PM","22,754,421","14,466,085.39"
"June 21, 2025, 8:43 PM","22,755,291","14,969,514.18"
"June 21, 2025, 10:08 PM","22,755,715","15,632,994.35"
"June 21, 2025, 10:55 PM","22,755,949","16,167,335.42"
"June 22, 2025, 12:25 AM","22,756,398","16,745,964.63"
"June 22, 2025, 12:57 AM","22,756,556","18,026,132.08"
"June 22, 2025, 12:58 AM","22,756,558","19,050,266.04"
"June 22, 2025, 12:58 AM","22,756,560","19,869,573.2"
"June 22, 2025, 12:58 AM","22,756,561","19,930,471.98"
"June 22, 2025, 12:59 AM","22,756,563","20,585,917.71"
"June 22, 2025, 12:59 AM","22,756,564","20,648,326.56"
"June 22, 2025, 1:00 AM","22,756,568","21,540,923.73"
"June 22, 2025, 1:00 AM","22,756,569","21,624,168.13"
"June 22, 2025, 1:00 AM","22,756,571","22,338,245.87"
"June 22, 2025, 1:01 AM","22,756,572","22,403,498.42"
"June 22, 2025, 2:01 PM","22,760,443","23,420,782.31"
"June 22, 2025, 2:02 PM","22,760,450","24,459,113.74"
"June 22, 2025, 2:56 PM","22,760,719","25,617,074.27"
"June 22, 2025, 3:39 PM","22,760,929","26,087,646.51"
"June 22, 2025, 4:52 PM","22,761,294","26,253,351"
"June 22, 2025, 4:53 PM","22,761,298","26,379,498.48"
"June 23, 2025, 1:00 AM","22,763,718","26,379,498.48"
"June 23, 2025, 1:00 AM","22,763,718","26,379,498.48"
"June 23, 2025, 1:03 AM","22,763,729","26,522,013.79"
"June 23, 2025, 1:03 AM","22,763,730","26,629,541.32"
"June 26, 2025, 1:54 AM","22,785,463","24,010,143.15"
"June 26, 2025, 1:55 AM","22,785,468","22,162,128.16"
"June 26, 2025, 1:55 AM","22,785,469","21,660,214.75"
"June 26, 2025, 1:55 AM","22,785,471","21,258,684.02"
"June 26, 2025, 1:55 AM","22,785,471","19,780,272.03"
"June 26, 2025, 1:56 AM","22,785,472","18,597,542.44"
"June 26, 2025, 1:56 AM","22,785,473","18,276,317.85"
"June 26, 2025, 1:56 AM","22,785,475","17,329,797.73"
"June 26, 2025, 1:56 AM","22,785,476","17,072,818.05"
"June 26, 2025, 1:57 AM","22,785,477","16,278,149.5"
"June 26, 2025, 1:57 AM","22,785,478","16,072,565.76"
"June 26, 2025, 1:57 AM","22,785,480","15,908,098.76"
"June 26, 2025, 1:57 AM","22,785,480","15,272,363.92"
"June 26, 2025, 2:00 AM","22,785,492","14,747,960.86"
"June 26, 2025, 2:00 AM","22,785,492","14,616,387.26"
"June 26, 2025, 2:05 AM","22,785,519","14,492,701.1"
"June 26, 2025, 2:37 AM","22,785,678","13,980,967.22"
"June 26, 2025, 2:42 AM","22,785,700","13,461,248.91"
"June 26, 2025, 2:42 AM","22,785,703","12,962,527"
"June 26, 2025, 2:53 AM","22,785,755","12,382,198.7"
"June 26, 2025, 2:56 AM","22,785,772","11,578,590.88"
"June 26, 2025, 2:56 AM","22,785,773","10,935,704.63"
"June 26, 2025, 2:57 AM","22,785,775","10,421,395.62"
"June 26, 2025, 3:05 AM","22,785,818","9,793,035.68"
"June 26, 2025, 3:05 AM","22,785,818","9,623,884.46"
"June 26, 2025, 3:13 AM","22,785,856","9,101,635.39"
"June 26, 2025, 3:13 AM","22,785,856","8,966,314.41"
"June 26, 2025, 3:16 AM","22,785,871","8,338,774.17"
"June 26, 2025, 3:16 AM","22,785,872","8,178,823.14"
"June 26, 2025, 3:17 AM","22,785,875","8,050,862.32"
"June 26, 2025, 3:17 AM","22,785,875","7,548,830.13"
"June 26, 2025, 3:22 AM","22,785,902","7,052,683.39"
"June 26, 2025, 3:34 AM","22,785,960","6,572,832.03"
"June 26, 2025, 3:35 AM","22,785,966","6,108,957.67"
"June 26, 2025, 3:36 AM","22,785,970","5,657,864.91"
"June 26, 2025, 3:38 AM","22,785,979","5,129,952.38"
"June 26, 2025, 3:38 AM","22,785,981","4,707,622.37"
"June 26, 2025, 3:46 AM","22,786,019","4,302,750.14"
"June 26, 2025, 3:47 AM","22,786,026","4,192,154.17"
"June 26, 2025, 3:56 AM","22,786,068","3,845,054.34"
"June 26, 2025, 3:56 AM","22,786,068","3,697,736.44"
"June 26, 2025, 3:56 AM","22,786,070","3,579,882.12"
"June 26, 2025, 4:14 AM","22,786,158","3,432,405.38"
"June 26, 2025, 4:14 AM","22,786,160","3,314,423.99"
"June 26, 2025, 4:21 AM","22,786,194","3,177,034.81"
"June 26, 2025, 4:22 AM","22,786,197","3,067,123.46"
"June 26, 2025, 4:33 AM","22,786,253","2,961,665.14"
"June 26, 2025, 4:35 AM","22,786,263","2,807,096.38"
"June 26, 2025, 4:35 AM","22,786,265","2,683,441.37"
"June 26, 2025, 6:15 AM","22,786,758","2,527,723.27"
"June 26, 2025, 6:15 AM","22,786,760","2,403,148.79"
"June 26, 2025, 6:20 AM","22,786,783","2,303,489.21"
"June 26, 2025, 6:23 AM","22,786,798","2,187,515.46"
"June 26, 2025, 6:25 AM","22,786,810","2,075,113.18"
"June 26, 2025, 6:31 AM","22,786,841","1,954,532.48"
"June 26, 2025, 6:32 AM","22,786,843","1,858,067.93"
"June 26, 2025, 7:33 AM","22,787,150","1,751,526.6"
"June 26, 2025, 7:41 AM","22,787,187","1,506,612.6"
"June 26, 2025, 7:41 AM","22,787,189","1,310,681.4"
"June 26, 2025, 7:42 AM","22,787,191","1,153,936.43"
"June 26, 2025, 7:42 AM","22,787,193","1,028,540.46"
"June 26, 2025, 7:42 AM","22,787,194","928,223.68"
"June 26, 2025, 7:43 AM","22,787,197","847,970.25"
"June 26, 2025, 7:52 AM","22,787,245","740,428.32"
"June 26, 2025, 7:53 AM","22,787,247","654,394.77"
"June 26, 2025, 7:57 AM","22,787,270","552,179.76"
"June 26, 2025, 7:58 AM","22,787,273","470,407.75"
"June 26, 2025, 8:21 AM","22,787,390","360,590.22"
"June 26, 2025, 8:22 AM","22,787,391","272,736.19"
"June 26, 2025, 8:22 AM","22,787,395","202,452.96"
"June 26, 2025, 8:23 AM","22,787,399","129,636.47"
"June 26, 2025, 8:46 AM","22,787,510","44,382.06"
"June 26, 2025, 11:53 AM","22,788,446","612,881.17"
"June 26, 2025, 12:18 PM","22,788,569","1,123,564.29"
"June 26, 2025, 1:17 PM","22,788,864","1,553,097.45"
"June 26, 2025, 2:01 PM","22,789,082","2,611,645.21"
"June 26, 2025, 2:02 PM","22,789,084","3,458,483.42"
"June 26, 2025, 2:02 PM","22,789,086","4,188,289"
"June 26, 2025, 2:03 PM","22,789,092","4,886,855.91"
"June 26, 2025, 2:06 PM","22,789,105","5,579,515.42"
"June 26, 2025, 2:09 PM","22,789,122","6,296,433.28"
"June 26, 2025, 2:57 PM","22,789,361","7,045,383.25"
"June 26, 2025, 3:17 PM","22,789,457","7,649,002.34"
"June 26, 2025, 3:17 PM","22,789,457","7,722,751.12"
"June 26, 2025, 4:05 PM","22,789,696","8,383,539.6"
"June 26, 2025, 4:52 PM","22,789,930","9,114,660.3"
"June 26, 2025, 5:57 PM","22,790,253","10,051,480.61"
"June 26, 2025, 6:08 PM","22,790,308","10,805,200.44"
"June 27, 2025, 12:27 AM","22,792,192","11,426,527.5"
"June 27, 2025, 2:17 AM","22,792,736","12,144,177.24"
"June 29, 2025, 4:49 PM","22,811,380","12,285,646.88"
"June 29, 2025, 5:55 PM","22,811,710","12,340,989.79"
"June 29, 2025, 5:56 PM","22,811,712","12,581,486.01"
"June 30, 2025, 6:32 AM","22,815,461","12,581,486.01"
"June 30, 2025, 6:32 AM","22,815,461","12,581,486.01"
"July 3, 2025, 7:09 AM","22,837,119","11,945,324.22"
"July 3, 2025, 7:36 AM","22,837,253","11,361,166.02"
"July 3, 2025, 7:49 AM","22,837,316","10,769,865.45"
"July 3, 2025, 8:16 AM","22,837,450","10,080,397.76"
"July 3, 2025, 8:27 AM","22,837,505","9,514,135.29"
"July 3, 2025, 10:23 AM","22,838,083","8,850,437.44"
"July 3, 2025, 11:26 AM","22,838,394","8,291,672.17"
"July 3, 2025, 12:28 PM","22,838,701","7,736,497.37"
"July 3, 2025, 1:56 PM","22,839,134","6,766,981.57"
"July 3, 2025, 1:56 PM","22,839,136","5,991,368.93"
"July 3, 2025, 4:59 PM","22,840,041","5,514,826.1"
"July 3, 2025, 7:16 PM","22,840,724","4,925,559.63"
"July 6, 2025, 10:32 AM","22,859,590","4,981,059.6"
"July 6, 2025, 11:34 AM","22,859,897","5,045,240.52"
"July 6, 2025, 11:35 AM","22,859,902","5,096,585.26"
"July 7, 2025, 7:42 AM","22,865,899","5,096,585.26"
"July 7, 2025, 7:42 AM","22,865,899","5,096,585.26"
"July 8, 2025, 8:05 PM","22,876,745","5,703,322.63"
"July 8, 2025, 10:11 PM","22,877,371","6,333,315.93"
"July 8, 2025, 10:12 PM","22,877,375","7,437,239.22"
"July 8, 2025, 10:12 PM","22,877,377","8,320,377.85"
"July 8, 2025, 10:13 PM","22,877,380","9,026,888.75"
"July 8, 2025, 10:20 PM","22,877,419","9,817,416.42"
"July 8, 2025, 10:21 PM","22,877,422","10,449,838.56"
"July 8, 2025, 11:57 PM","22,877,901","11,003,375.13"
"July 10, 2025, 7:01 AM","22,887,155","11,666,021.68"
"July 11, 2025, 4:56 PM","22,897,264","12,646,386.47"
"July 11, 2025, 10:07 PM","22,898,810","13,303,908.52"
"July 12, 2025, 2:45 AM","22,900,186","13,381,652.8"
"July 12, 2025, 8:18 AM","22,901,840","13,483,642.82"
"July 12, 2025, 8:18 AM","22,901,842","14,102,686.44"
"July 12, 2025, 8:18 AM","22,901,842","14,184,278.46"
"July 14, 2025, 1:44 AM","22,914,215","14,184,278.46"
"July 14, 2025, 1:44 AM","22,914,215","14,184,278.46"
"July 15, 2025, 2:12 PM","22,925,097","13,155,073.34"
"July 15, 2025, 3:20 PM","22,925,436","12,102,821.91"
"July 15, 2025, 4:54 PM","22,925,904","11,243,477.2"
